ZCTA,Total,Total Male%,Total Female%,Male: Under 5%,Male: 5 to 17%,Male: 18 to 39%,Male: 40 to 59%,Male: 60 and Over%,Female: Under 5%,Female: 5 to 17%,Female: 18 to 39%,Female: 40 to 59%,Female: 60 and Over%
93256,691,0.450072359,0.549927641,0,0.02894356,0.075253256,0.091172214,0.254703329,0,0,0.11577424,0.175108538,0.259044863
93257,5431,0.509850856,0.490149144,0.031854171,0.198121893,0.142515191,0.057263856,0.080095747,0.052292396,0.111397533,0.184864666,0.05487019,0.08672436
93258,76519,0.508488088,0.491511912,0.041022491,0.119591213,0.149962754,0.118532652,0.079378978,0.033926214,0.110403952,0.152171356,0.109149362,0.085861028
93260,1952,0.537397541,0.462602459,0,0.081454918,0.199282787,0.168545082,0.088114754,0.02920082,0.102971311,0.140368852,0.133709016,0.056352459
93261,226,0.575221239,0.424778761,0.013274336,0.030973451,0.207964602,0.013274336,0.309734513,0.017699115,0.017699115,0.146017699,0.066371681,0.17699115
93262,2434,0.556696795,0.443303205,0.049301561,0.111750205,0.19104355,0.13599014,0.068611339,0.0168447,0.089153657,0.156121611,0.114215283,0.066967954
93263,53,0.339622642,0.660377358,0,0,0.339622642,0,0,0,0,0.320754717,0.339622642,0
93265,22210,0.497208465,0.502791535,0.029221072,0.113507429,0.18959928,0.112922107,0.051958577,0.046510581,0.135974786,0.155650608,0.105357947,0.059297614
93266,3379,0.53092631,0.46907369,0.009470257,0.036401302,0.178159219,0.069251258,0.237644273,0,0.060668837,0.106540397,0.14886061,0.153003847
93267,1337,0.459985041,0.540014959,0.035153328,0.185489903,0.163799551,0.029917726,0.045624533,0.030665669,0.16828721,0.172026926,0.107703815,0.061331339
93268,6788,0.482616382,0.517383618,0.030347672,0.117118444,0.10665881,0.124926341,0.103565115,0.032410136,0.142309959,0.12993518,0.122127283,0.090601061
93270,18731,0.507661097,0.492338903,0.041962522,0.103945331,0.167209439,0.116224441,0.078319364,0.046180129,0.128129838,0.121616571,0.110992472,0.085419892
93271,5367,0.518166574,0.481833426,0.025712689,0.099310602,0.166573505,0.131544625,0.095025154,0.019191355,0.127631824,0.1274455,0.108067822,0.099496926
93272,2479,0.525211779,0.474788221,0.018152481,0.069786204,0.07624042,0.162968939,0.198063735,0.004033885,0.054457443,0.07624042,0.146026624,0.194029851
93274,4707,0.510941151,0.489058849,0.0467389,0.149352029,0.156787763,0.103887827,0.054174634,0.049075844,0.155513066,0.138942001,0.110473762,0.035054175
93276,74000,0.491432432,0.508567568,0.046445946,0.122405405,0.160581081,0.104297297,0.057702703,0.043432432,0.125554054,0.162067568,0.106716216,0.070797297
93277,144,0.576388889,0.423611111,0.006944444,0.159722222,0.159722222,0.152777778,0.097222222,0.0625,0.055555556,0.145833333,0.097222222,0.0625
93280,52271,0.4839586,0.5160414,0.040328289,0.102351208,0.158806987,0.100572019,0.081900098,0.043829274,0.094086587,0.151632837,0.108396625,0.118096076
93283,28138,0.589380908,0.410619092,0.043251119,0.081704457,0.27855569,0.130961689,0.054907954,0.031594285,0.105195821,0.134231289,0.087035326,0.052562371
93285,2261,0.608580274,0.391419726,0.052631579,0.057054401,0.111012826,0.183547103,0.204334365,0.007076515,0.022556391,0.086245024,0.137549757,0.137992039
93286,2477,0.433185305,0.566814695,0,0.034315704,0.135244247,0.060557126,0.203068228,0.025030279,0.068227695,0.05611627,0.190553088,0.226887364
93287,9906,0.501817081,0.498182919,0.045124167,0.134060166,0.14768827,0.092671108,0.08227337,0.047748839,0.108923885,0.138905714,0.093882495,0.108721987
93291,72,0.597222222,0.402777778,0.194444444,0,0.194444444,0.041666667,0.166666667,0,0.055555556,0.152777778,0.055555556,0.138888889
93292,59270,0.495731399,0.504268601,0.041690569,0.107659862,0.167808335,0.116045217,0.062527417,0.042939092,0.115151004,0.156149823,0.117664923,0.072363759
93301,42031,0.481977588,0.518022412,0.044419595,0.101020675,0.159548904,0.099402822,0.077585592,0.050343794,0.107492089,0.154290881,0.1210773,0.084818348
93304,12325,0.495902637,0.504097363,0.060121704,0.106693712,0.195131846,0.068154158,0.065801217,0.035131846,0.083488844,0.177281947,0.097200811,0.110993915
93305,49115,0.492680444,0.507319556,0.048518782,0.106606943,0.179354576,0.098483152,0.059716991,0.05161356,0.097261529,0.165224473,0.111065866,0.082154128
93306,37902,0.489367316,0.510632684,0.050841644,0.124558071,0.151970872,0.09667036,0.065326368,0.06313651,0.113635164,0.16083584,0.097171653,0.075853517
93307,72280,0.49510238,0.50489762,0.045199225,0.116560598,0.15247648,0.107152739,0.073713337,0.035431655,0.111151079,0.154731599,0.110998893,0.092584394
93308,86832,0.498433757,0.501566243,0.045501658,0.12414778,0.173185001,0.101736687,0.053862631,0.04319836,0.128028837,0.158536024,0.109970978,0.061832043
93309,53981,0.509642282,0.490357718,0.039532428,0.102610178,0.158240863,0.124543821,0.084714992,0.037050073,0.088920176,0.154017154,0.114929327,0.095440988
93311,58538,0.491116881,0.508883119,0.031569237,0.095630189,0.187519218,0.09832929,0.078068947,0.036489118,0.089429089,0.171820014,0.113755168,0.09738973
93312,45481,0.496427079,0.503572921,0.031089906,0.099492096,0.155537477,0.131835272,0.078472329,0.035795167,0.100283635,0.15197555,0.127547767,0.087970801
93313,61628,0.490442656,0.509557344,0.034870513,0.114704355,0.145664308,0.128561693,0.066641786,0.038748621,0.110128513,0.148195625,0.135960927,0.076523658
93314,55221,0.507723511,0.492276489,0.044421506,0.120370873,0.171746256,0.109070825,0.062114051,0.03574727,0.111370674,0.171981674,0.10666232,0.066514551
93401,28963,0.501778131,0.498221869,0.049407865,0.086489659,0.135862998,0.148741498,0.081276111,0.029071574,0.109242827,0.139522839,0.135966578,0.084418051
93402,28854,0.517397934,0.482602066,0.019442712,0.06026894,0.221667706,0.106709642,0.109308935,0.017605878,0.063769321,0.167914327,0.10359049,0.129722049
