ZCTA,Total Population,insurance_access,ARTHRITIS_CrudePrev,DRINKING,BPHIGH_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,COPD_CrudePrev,HIGHCHOL_CrudePrev,CSMOKING_CrudePrev,DIABETES_CrudePrev,OBESITY_CrudePrev,STROKE_CrudePrev,Total_Population_18plus,Less than high school graduate,High school graduate,Some college or associate's degree,Bachelor's degree or higher,Employed_16_above,All_death,Heart_death,Income,Total Male%,Total Female%,Male: Under 5%,Male: 5 to 17%,Male: 18 to 39%,Male: 40 to 59%,Male: 60 and Over%,Female: Under 5%,Female: 5 to 17%,Female: 18 to 39%,Female: 40 to 59%,Female: 60 and Over%,OSM_healthcare_poi,zip_level_facilities,zip_level_facilities_filtered,county_level_facilities,county_level_facilities_filtered,county_name,Population of one race,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races
92363,5321,0.151,0.305,0.152,0.377,0.075,0.11,0.086,0.10300000000000001,0.36,0.207,0.139,0.353,0.048,3913,0.1217816199962413,0.3095282841571133,0.2210110881413268,0.08306709265175719,0.7498590490509303,76.0,11.0,33942.0,0.5,0.5,0.027589967,0.092257361,0.169792803,0.121374046,0.088985823,0.019083969,0.09389313,0.166848419,0.131515812,0.08865867,,4.0,2.0,764.0,249.0,San Bernardino,0.9353504980266868,0.7284345047923323,0.0187934598759631,0.1131366284532982,0.007141514752866,0.0016914113888366,0.0661529787633903,0.0646495019733132
92365,2637,0.14,0.302,0.155,0.375,0.076,0.10400000000000001,0.081,0.094,0.369,0.184,0.134,0.344,0.044000000000000004,2150,0.1130072051573758,0.24952597648843383,0.3560864618885097,0.09670079635949944,0.8467956010618126,32.0,,53300.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,San Bernardino,0.9548729616989002,0.7800530906332954,0.0295790671217292,0.0106181266590822,0.0136518771331058,0.0072051573758058,0.1137656427758816,0.0451270383010997
92368,1113,0.22,0.273,0.151,0.36200000000000004,0.062,0.105,0.084,0.095,0.361,0.198,0.15,0.373,0.045,688,0.1752021563342318,0.22192273135669363,0.18328840970350405,0.03773584905660377,0.6729559748427673,12.0,,31000.0,0.556531284,0.443468716,0.057080132,0.075375046,0.087815587,0.128796195,0.207464325,0.034394438,0.046469082,0.09147457,0.187705818,0.083424808,,,,,,San Bernardino,0.9469901168014376,0.6540880503144654,0.0215633423180593,0.0314465408805031,0.013477088948787,0.0,0.2264150943396226,0.0530098831985624
92372,6220,0.125,0.276,0.168,0.33899999999999997,0.07,0.1,0.067,0.08,0.349,0.17,0.115,0.33,0.037000000000000005,4622,0.07041800643086817,0.19758842443729904,0.3762057877813505,0.09887459807073955,0.754983922829582,50.0,15.0,54493.0,0.499808419,0.500191581,0.034484646,0.11007718,0.117795172,0.161202036,0.076249384,0.056324922,0.071049319,0.133833269,0.125020527,0.113963545,1.0,,,,,San Bernardino,0.9543408360128616,0.8268488745980708,0.0086816720257234,0.0081993569131832,0.0278135048231511,0.0003215434083601,0.082475884244373,0.0456591639871382
92373,33423,0.096,0.228,0.17300000000000001,0.285,0.071,0.08800000000000001,0.049,0.049,0.316,0.11,0.08199999999999999,0.266,0.027000000000000003,26257,0.05831313765969542,0.11830176824342518,0.23501780211231788,0.37396403674116624,0.8060018550100231,364.0,98.0,78484.0,0.468621314,0.531378686,0.036237852,0.083511777,0.102289573,0.134738923,0.111843189,0.030966892,0.08795915,0.146928018,0.108384121,0.157140504,6.0,22.0,4.0,764.0,249.0,San Bernardino,0.9533255542590432,0.7448164437662688,0.0428148281123777,0.0071806839601472,0.0882924931933099,0.0022140442210453,0.0680070610058941,0.0466744457409568
92374,40267,0.145,0.203,0.18,0.27,0.055,0.094,0.045,0.05,0.292,0.131,0.091,0.29100000000000004,0.026000000000000002,33448,0.11572751881193037,0.19241562569846277,0.2733007177092905,0.2492115131497256,0.8633868924926118,303.0,67.0,71245.0,0.464695829,0.535304171,0.034179834,0.068419632,0.136659371,0.101010404,0.124426588,0.03867718,0.071477828,0.159116121,0.120438941,0.145594099,1.0,20.0,9.0,764.0,249.0,San Bernardino,0.9478977823031266,0.6334219087590335,0.0628306057069064,0.0102068691484342,0.0743785233565947,0.0043956589763329,0.1626642163558248,0.0521022176968733
92376,81516,0.25,0.18899999999999997,0.168,0.284,0.042,0.10099999999999999,0.047,0.054000000000000006,0.27899999999999997,0.159,0.115,0.355,0.03,61537,0.22346533195936993,0.24898179498503362,0.2183620393542372,0.06409784582167918,0.7922616418862555,470.0,124.0,56013.0,0.485722846,0.514277154,0.034361964,0.085939481,0.179922104,0.101265239,0.084234058,0.034269779,0.074577677,0.175128483,0.121177203,0.109124012,1.0,4.0,1.0,764.0,249.0,San Bernardino,0.9536778055841798,0.4333873104666568,0.1546812895627852,0.0109303694980126,0.0196403160115805,0.0037047941508415,0.3313337258943029,0.0463221944158202
92377,19989,0.16699999999999998,0.192,0.18100000000000002,0.281,0.048,0.094,0.040999999999999995,0.045,0.28600000000000003,0.132,0.1,0.325,0.027000000000000003,15502,0.11356245935264396,0.25248886887788285,0.2919105508029416,0.11756466056330982,0.8077442593426385,133.0,25.0,86784.0,0.500075507,0.499924493,0.035313934,0.109833304,0.18732648,0.108346402,0.059255387,0.039019574,0.100993204,0.169495266,0.112981356,0.077435093,,2.0,1.0,764.0,249.0,San Bernardino,0.9499224573515432,0.4522987643203762,0.2118665265896243,0.0098053929661313,0.0326179398669268,0.0052028615738656,0.238130972034619,0.0500775426484566
92382,5268,0.09,0.254,0.18600000000000003,0.305,0.068,0.09699999999999999,0.054000000000000006,0.064,0.33299999999999996,0.147,0.091,0.307,0.03,3224,0.030751708428246014,0.1186408504176158,0.3003037205770691,0.1623006833712984,0.6233864844343204,43.0,,58750.0,0.504273504,0.495726496,0.0,0.05982906,0.076923077,0.247863248,0.11965812,0.0,0.02991453,0.166666667,0.247863248,0.051282051,,,,,,San Bernardino,0.9424829157175398,0.8857251328777525,0.0055049354593773,0.0094912680334092,0.0110098709187547,0.0015186028853454,0.0292331055429005,0.0575170842824601
92386,2270,0.113,0.268,0.17800000000000002,0.32299999999999995,0.07200000000000001,0.099,0.062,0.07400000000000001,0.341,0.165,0.1,0.313,0.034,1790,0.08722466960352424,0.2550660792951542,0.2986784140969163,0.14757709251101322,0.8052863436123348,34.0,,41840.0,0.564814815,0.435185185,0.064814815,0.055555556,0.087962963,0.115740741,0.240740741,0.0,0.0,0.060185185,0.092592593,0.282407407,,,,,,San Bernardino,0.9422907488986784,0.8519823788546256,0.0048458149779735,0.0255506607929515,0.0079295154185022,0.0022026431718061,0.0497797356828193,0.0577092511013215
92391,2534,0.129,0.23800000000000002,0.18600000000000003,0.29600000000000004,0.063,0.096,0.054000000000000006,0.065,0.32799999999999996,0.154,0.09300000000000001,0.315,0.03,1544,0.1606156274664562,0.1878453038674033,0.1894238358326756,0.07142857142857142,0.6503551696921863,16.0,,48233.0,0.625,0.375,0.0,0.113095238,0.041666667,0.083333333,0.386904762,0.0,0.0,0.0,0.083333333,0.291666667,,,,,,San Bernardino,0.9522494080505132,0.8342541436464088,0.0067087608524072,0.0146014206787687,0.0114443567482241,0.0015785319652722,0.0836621941594317,0.0477505919494869
92392,54858,0.184,0.204,0.177,0.287,0.048,0.10099999999999999,0.048,0.057999999999999996,0.29100000000000004,0.16399999999999998,0.10400000000000001,0.335,0.03,39848,0.14783623172554594,0.21763462029239125,0.27614933100003647,0.08476430055780379,0.7730321922053301,409.0,87.0,62961.0,0.531904033,0.468095967,0.022970904,0.100561511,0.113833589,0.158754467,0.135783563,0.001020929,0.087289433,0.135783563,0.120469627,0.123532414,7.0,9.0,2.0,764.0,249.0,San Bernardino,0.9405009296729738,0.5237522330380254,0.1414925808450909,0.0109373291042327,0.0420358015239345,0.0044296182872142,0.2178533668744759,0.0594990703270261
92395,42400,0.19699999999999998,0.248,0.157,0.331,0.062,0.106,0.067,0.077,0.33,0.174,0.124,0.341,0.04,30833,0.16511792452830187,0.19660377358490566,0.25504716981132075,0.11042452830188679,0.7702830188679245,485.0,124.0,50404.0,0.541200057,0.458799943,0.058656738,0.113275097,0.194730059,0.131777173,0.042760991,0.045911499,0.09563225,0.150995274,0.113475584,0.052785336,9.0,24.0,6.0,764.0,249.0,San Bernardino,0.9359198113207547,0.5491745283018868,0.1254716981132075,0.012877358490566,0.0344339622641509,0.003254716981132,0.2107075471698113,0.0640801886792452
92394,33237,0.222,0.191,0.17800000000000002,0.299,0.039,0.102,0.047,0.059000000000000004,0.26899999999999996,0.19699999999999998,0.11,0.371,0.031,23970,0.14173962752354305,0.24412552276077865,0.2619670848752896,0.07335198724313266,0.7506092607636068,209.0,45.0,53107.0,0.473053277,0.526946723,0.040347302,0.114260271,0.155275461,0.103711061,0.059459182,0.045399277,0.117582587,0.156285856,0.133320775,0.074358228,,1.0,0.0,764.0,249.0,San Bernardino,0.9357643589975028,0.442398531756777,0.2153924842795679,0.0197972139483106,0.0424827752203869,0.0047838252549869,0.2109095285374733,0.0642356410024972
92397,4894,0.091,0.263,0.179,0.317,0.07400000000000001,0.094,0.057999999999999996,0.066,0.35,0.14300000000000002,0.094,0.298,0.031,3425,0.05741724560686555,0.170004086636698,0.2629750715161422,0.20944013077237433,0.710053126277074,35.0,,68640.0,0.484695272,0.515304728,0.031907625,0.117814521,0.14052109,0.108636239,0.085815797,0.036872552,0.111187027,0.135237314,0.121686253,0.110321581,,1.0,1.0,764.0,249.0,San Bernardino,0.9624029423784226,0.9053943604413568,0.0085819370657948,0.0063342868818961,0.0124642419288925,0.0014303228442991,0.028197793216183,0.0375970576215774
92398,1379,0.11599999999999999,0.255,0.17800000000000002,0.316,0.069,0.096,0.059000000000000004,0.067,0.361,0.14800000000000002,0.10099999999999999,0.307,0.033,1598,0.22552574329224076,0.27918781725888325,0.6330674401740392,0.02102973168963017,1.208846990572879,20.0,,56757.0,0.515782552,0.484217448,0.026523455,0.109601052,0.097544936,0.125602806,0.156510302,0.047347655,0.065760631,0.134151688,0.085708023,0.151249452,,,,,,San Bernardino,0.9521392313270486,0.7534445250181291,0.0275562001450326,0.0210297316896301,0.0217548948513415,0.0014503263234227,0.1269035532994923,0.0478607686729514
92399,52606,0.124,0.244,0.179,0.303,0.068,0.095,0.055999999999999994,0.064,0.326,0.146,0.095,0.302,0.031,40973,0.08276622438505113,0.22198988708512338,0.30063110671786486,0.173478310458883,0.8046420560392351,541.0,141.0,69745.0,0.549430524,0.450569476,0.057403189,0.122551253,0.162642369,0.133029613,0.0738041,0.020501139,0.071526196,0.227334852,0.080182232,0.051025057,4.0,12.0,8.0,764.0,249.0,San Bernardino,0.9590541002927424,0.7966201573964947,0.0173364255027943,0.0096947116298521,0.0275633958103638,0.0014256928867429,0.1064137170664943,0.0409458997072577
92401,1932,0.316,0.24600000000000002,0.135,0.365,0.047,0.124,0.08,0.098,0.298,0.23399999999999999,0.16699999999999998,0.41100000000000003,0.051,1647,0.41252587991718426,0.18685300207039338,0.20600414078674947,0.04710144927536232,0.8623188405797102,17.0,0.0,22500.0,0.487469595,0.512530405,0.037499079,0.094420285,0.140580084,0.116145795,0.098824353,0.026148006,0.086920469,0.146421464,0.130887447,0.122153018,,16.0,5.0,764.0,249.0,San Bernardino,0.9477225672877848,0.3555900621118012,0.2230848861283643,0.0201863354037267,0.0243271221532091,0.0010351966873706,0.3234989648033126,0.0522774327122153
92404,58271,0.233,0.23,0.156,0.322,0.053,0.107,0.061,0.073,0.304,0.182,0.125,0.36200000000000004,0.038,43873,0.1845858145561257,0.2689674108904944,0.22922208302586192,0.07013780439669819,0.7924696675876508,546.0,135.0,46770.0,0.471865308,0.528134692,0.031900753,0.081081081,0.229508197,0.088170137,0.04120514,0.038546743,0.118741693,0.171466549,0.096588392,0.102791316,1.0,27.0,15.0,764.0,249.0,San Bernardino,0.9455132055396338,0.4707315817473529,0.1566130665339534,0.0138834068404523,0.0262394673165039,0.0038269465085548,0.2742187365928163,0.0544867944603662
92405,28873,0.255,0.215,0.159,0.311,0.046,0.109,0.057,0.071,0.29100000000000004,0.191,0.127,0.37799999999999995,0.036000000000000004,19999,0.19942506840300628,0.21272469088768053,0.21379835832784955,0.06670591902469435,0.7320680220274998,196.0,51.0,42022.0,0.488071207,0.511928793,0.045060796,0.11024398,0.172216483,0.103298101,0.057251848,0.04479059,0.102566955,0.175061591,0.115123579,0.074386076,4.0,8.0,2.0,764.0,249.0,San Bernardino,0.9467668756277492,0.4595642988258927,0.1320610951407889,0.0167630658400581,0.0134035257853357,0.0033595400547224,0.321615349980951,0.0532331243722508
92407,56689,0.20600000000000002,0.182,0.18100000000000002,0.265,0.040999999999999995,0.102,0.043,0.053,0.265,0.161,0.098,0.33399999999999996,0.027000000000000003,48707,0.1864912064068867,0.2390410838081462,0.3147347809980772,0.11892959833477394,0.8947944045582036,393.0,70.0,68281.0,0.488111052,0.511888948,0.037493358,0.134996015,0.152264878,0.115136823,0.048219979,0.048253188,0.115103613,0.161729543,0.12347237,0.063330234,,4.0,0.0,764.0,249.0,San Bernardino,0.9455802713048388,0.4922648132794722,0.1318068761135317,0.0112720280830496,0.0416306514491347,0.0025578154492053,0.266048086930445,0.0544197286951613
92408,15271,0.25,0.192,0.159,0.303,0.039,0.1,0.053,0.064,0.284,0.19399999999999998,0.12300000000000001,0.34700000000000003,0.033,10145,0.23043677558771528,0.17038831772640953,0.1615480322179294,0.10195795953113745,0.6845655163381573,97.0,22.0,42595.0,0.515850901,0.484149099,0.044700562,0.105551098,0.202771902,0.114260705,0.048566635,0.033933912,0.105230141,0.171887081,0.113224889,0.059873076,2.0,36.0,3.0,764.0,249.0,San Bernardino,0.950297950363434,0.3731910156505795,0.130967192718224,0.0164363826861371,0.1508742060113941,0.0045838517451378,0.2742453015519612,0.049702049636566
92410,49410,0.303,0.2,0.154,0.304,0.04,0.11,0.057,0.069,0.287,0.196,0.135,0.38299999999999995,0.036000000000000004,29923,0.22610807528840315,0.19046751669702489,0.15689131754705526,0.032139243068204815,0.6385144707549079,317.0,59.0,35358.0,0.5296663,0.4703337,0.032196553,0.089475614,0.206674001,0.120205354,0.081114778,0.04950495,0.084781812,0.14286762,0.122698937,0.070480381,1.0,4.0,4.0,764.0,249.0,San Bernardino,0.9525804493017608,0.4306010928961749,0.1278283748229103,0.0112932604735883,0.0282938676381299,0.0038048977939688,0.3507589556769884,0.0474195506982392
92411,26214,0.305,0.215,0.145,0.331,0.044000000000000004,0.10800000000000001,0.064,0.069,0.301,0.183,0.155,0.391,0.042,17461,0.2455939574273289,0.21156633859769589,0.16109712367437248,0.04783703364614328,0.6947814145113298,193.0,39.0,41984.0,0.479579153,0.520420847,0.041219036,0.122591672,0.163388973,0.104190713,0.04818876,0.034848619,0.137152624,0.175708071,0.109540087,0.063171446,2.0,8.0,3.0,764.0,249.0,San Bernardino,0.959792477302205,0.3853665980010681,0.1764705882352941,0.0146105134660868,0.0221255817502098,0.0064087891966124,0.3548104066529335,0.040207522697795
92501,20970,0.18899999999999997,0.185,0.192,0.272,0.047,0.091,0.045,0.053,0.278,0.14800000000000002,0.094,0.33299999999999996,0.027000000000000003,16499,0.1474964234620887,0.20691463996185025,0.2833571769194087,0.14902241297091082,0.8180257510729614,155.0,40.0,61630.0,0.481130604,0.518869396,0.04042885,0.113957115,0.155789474,0.107719298,0.063235867,0.052397661,0.112475634,0.159103314,0.11251462,0.082378168,3.0,12.0,5.0,569.0,261.0,Riverside,0.9476394849785408,0.5533619456366238,0.0967095851216022,0.0132570338578922,0.0444444444444444,0.0047210300429184,0.2351454458750596,0.0523605150214592
92503,84519,0.205,0.188,0.185,0.271,0.048,0.08900000000000001,0.045,0.053,0.287,0.14400000000000002,0.098,0.327,0.026000000000000002,70710,0.1906671872596694,0.24885528697689277,0.25815497107159335,0.13893917344029152,0.8672369526378684,572.0,143.0,71542.0,0.523899954,0.476100046,0.028300139,0.104770727,0.204770727,0.12704956,0.0590088,0.024131542,0.078601204,0.182399259,0.112181566,0.078786475,4.0,31.0,8.0,569.0,261.0,Riverside,0.9535489061631112,0.5476401755818219,0.0493025236928974,0.0123522521563198,0.0627432884913451,0.0042712289544362,0.2772394372862906,0.0464510938368887
92504,53778,0.182,0.207,0.184,0.28600000000000003,0.055999999999999994,0.091,0.051,0.057999999999999996,0.297,0.14,0.099,0.32,0.03,45369,0.1373052177470341,0.26760013388374426,0.304883037673398,0.13384655435308118,0.8818847856000595,508.0,130.0,63581.0,0.502297203,0.497702797,0.034505133,0.094954527,0.177549162,0.1267386,0.06854978,0.032809704,0.097706984,0.154462015,0.129930613,0.082793482,3.0,16.0,3.0,569.0,261.0,Riverside,0.9473390605823944,0.6262598088437651,0.0602290899624381,0.011528877979843,0.0367994347130797,0.0035330432518873,0.2089888058313808,0.0526609394176057
92505,47672,0.201,0.17800000000000002,0.18899999999999997,0.26,0.046,0.08800000000000001,0.042,0.049,0.278,0.14,0.09300000000000001,0.319,0.025,40108,0.17104379929518376,0.2625650276892096,0.280835710689713,0.12688790065447222,0.8783143144822957,320.0,75.0,70854.0,0.495692534,0.504307466,0.029300788,0.105683184,0.172782824,0.113997596,0.073928142,0.031821824,0.075731268,0.171046481,0.122862962,0.102844931,4.0,24.0,10.0,569.0,261.0,Riverside,0.950914582983722,0.5368979694579628,0.0590073837892263,0.0124601443195166,0.0704396710857526,0.0059783520724953,0.2661310622587682,0.0490854170162779
92506,44001,0.11599999999999999,0.226,0.185,0.294,0.068,0.086,0.05,0.054000000000000006,0.321,0.11900000000000001,0.08800000000000001,0.295,0.027999999999999997,35769,0.0845889866139406,0.17545055794186495,0.27992545623963094,0.27294834208313445,0.8409808867980273,368.0,107.0,98111.0,0.501032244,0.498967756,0.033106865,0.095491911,0.191265343,0.119271048,0.061897076,0.025149206,0.093502496,0.176813933,0.125201757,0.078300364,1.0,23.0,10.0,569.0,261.0,Riverside,0.9534556032817436,0.7362105406695303,0.0555896456898706,0.0094543305833958,0.0462489488875252,0.0024999431831094,0.103452194268312,0.0465443967182564
92507,58002,0.188,0.145,0.184,0.22699999999999998,0.035,0.094,0.035,0.043,0.22899999999999998,0.133,0.078,0.293,0.022000000000000002,48078,0.11773731940277922,0.20211372021654425,0.33140236543567464,0.17764904658460054,0.8496775973242302,303.0,87.0,51288.0,0.499751303,0.500248697,0.02945438,0.086589823,0.151467313,0.122099436,0.110140352,0.03360654,0.076814948,0.133755758,0.132479834,0.123591618,5.0,10.0,4.0,569.0,261.0,Riverside,0.9480017930416192,0.4423468156270473,0.1043929519671735,0.0095686355642908,0.15263266783904,0.0036722871625116,0.2353884348815558,0.0519982069583807
92508,35000,0.11900000000000001,0.18,0.198,0.254,0.048,0.086,0.036000000000000004,0.043,0.27399999999999997,0.125,0.079,0.297,0.022000000000000002,27971,0.05797142857142857,0.15382857142857143,0.33845714285714285,0.24891428571428573,0.8424857142857143,152.0,43.0,116976.0,0.499036381,0.500963619,0.032965918,0.067132134,0.261614147,0.081806194,0.055517988,0.032949013,0.05416554,0.267700162,0.08804436,0.058104544,3.0,2.0,0.0,569.0,261.0,Riverside,0.9432571428571428,0.6184,0.0877142857142857,0.0059142857142857,0.1111142857142857,0.0028857142857142,0.1172285714285714,0.0567428571428571
92509,75196,0.235,0.193,0.182,0.28,0.047,0.092,0.05,0.057999999999999996,0.29100000000000004,0.154,0.10800000000000001,0.34700000000000003,0.028999999999999998,58112,0.20715197616894515,0.2469546252460237,0.2375259322304378,0.08117453056013618,0.8099366987605724,471.0,119.0,68210.0,0.496408869,0.503591131,0.028650984,0.108306443,0.15061934,0.143020714,0.065811388,0.026647236,0.108514625,0.151920475,0.144660144,0.071848652,2.0,23.0,17.0,569.0,261.0,Riverside,0.954784828980265,0.5230198414809298,0.0375950848449385,0.0105058779722325,0.0253736900898984,0.0030719719133996,0.3552183626788659,0.045215171019735
92518,1162,0.184,0.429,0.086,0.546,0.142,0.09,0.17800000000000002,0.14800000000000002,0.44,0.136,0.193,0.309,0.094,731,0.07314974182444062,0.11790017211703958,0.21944922547332185,0.21858864027538727,0.6557659208261618,42.0,,70365.0,0.500239608,0.499760392,0.037378814,0.099529386,0.175761523,0.122273694,0.065296192,0.037931755,0.111104285,0.161520219,0.115171473,0.07403266,,1.0,0.0,569.0,261.0,Riverside,0.96815834767642,0.7005163511187608,0.1471600688468158,0.0086058519793459,0.0301204819277108,0.0017211703958691,0.0800344234079173,0.03184165232358
92530,50216,0.196,0.19699999999999998,0.19,0.27699999999999997,0.047,0.094,0.047,0.06,0.28600000000000003,0.166,0.09699999999999999,0.34299999999999997,0.027999999999999997,40644,0.1618209335669906,0.27965190377568905,0.2723434761828899,0.09556714991237852,0.8482356221124742,309.0,78.0,57286.0,0.444662096,0.555337904,0.034280118,0.085210578,0.110675808,0.02546523,0.189030362,0.079333986,0.085210578,0.074436827,0.072477963,0.24387855,2.0,9.0,8.0,569.0,261.0,Riverside,0.941413095427752,0.6144854229727577,0.0399275131432212,0.0110124263183049,0.0259678190218257,0.0032658913493707,0.2467540226222717,0.0585869045722478
