ZCTA,Total Population,insurance_access,ARTHRITIS_CrudePrev,DRINKING,BPHIGH_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,COPD_CrudePrev,HIGHCHOL_CrudePrev,CSMOKING_CrudePrev,DIABETES_CrudePrev,OBESITY_CrudePrev,STROKE_CrudePrev,Total_Population_18plus,Less than high school graduate,High school graduate,Some college or associate's degree,Bachelor's degree or higher,Employed_16_above,All_death,Heart_death,Income,Total Male%,Total Female%,Male: Under 5%,Male: 5 to 17%,Male: 18 to 39%,Male: 40 to 59%,Male: 60 and Over%,Female: Under 5%,Female: 5 to 17%,Female: 18 to 39%,Female: 40 to 59%,Female: 60 and Over%,OSM_healthcare_poi,zip_level_facilities,zip_level_facilities_filtered,county_level_facilities,county_level_facilities_filtered,county_name,Population of one race,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races
95467,5498,10.7,25.6,18.1,29.9,7.4,9.9,5.8,6.8,32.1,15.8,9.2,29.5,3.2,4203,341,1124,1997,741,4286,44.0,,70625.0,0.567622951,0.432377049,0.023565574,0.12704918,0.115778689,0.174180328,0.12704918,0.013319672,0.056352459,0.12704918,0.094262295,0.141393443,,1.0,1.0,24.0,16.0,Lake,0.9656238632229902,0.8663150236449618,0.0114587122590032,0.0145507457257184,0.013641324117861,0.0021826118588577,0.0574754456165878,0.0343761367770098
95468,1258,10.8,26.1,18.5,32.3,8.2,9.7,6.8,7.5,32.3,14.8,10.7,29.6,3.7,972,178,281,370,143,1001,17.0,,53490.0,0.479113694,0.520886306,0.019796586,0.098074827,0.112786052,0.122775154,0.125681075,0.015800944,0.102978569,0.108972031,0.134943698,0.158191064,,3.0,3.0,46.0,34.0,Mendocino,0.9650238473767886,0.746422893481717,0.0015898251192368,0.102543720190779,0.0007949125596184,0.0007949125596184,0.1128775834658187,0.0349761526232114
95469,1767,10.1,25.0,19.0,31.2,7.9,9.3,6.3,6.8,33.0,13.6,9.9,28.8,3.4,1470,98,395,570,407,1506,17.0,,56050.0,0.47421875,0.52578125,0.0171875,0.0796875,0.12578125,0.08984375,0.16171875,0.025,0.11875,0.109375,0.10390625,0.16875,,,,,,Mendocino,0.9711375212224108,0.8285229202037352,0.0033955857385398,0.0288624787775891,0.0033955857385398,0.0005659309564233,0.1063950198075834,0.0288624787775891
95470,6032,11.5,24.3,19.7,30.7,7.2,9.8,6.2,7.3,31.0,16.2,10.0,30.1,3.4,4352,373,1465,1780,734,4670,48.0,,63229.0,0.478283621,0.521716379,0.013605442,0.09314495,0.113553114,0.107796965,0.15018315,0.046572475,0.077446363,0.100470958,0.138670853,0.15855573,,1.0,1.0,46.0,34.0,Mendocino,0.9641909814323608,0.797579575596817,0.0054708222811671,0.0588527851458886,0.008289124668435,0.0019893899204244,0.0920092838196286,0.0358090185676392
95471,522,8.7,24.1,19.0,28.7,6.6,10.2,5.4,6.3,30.1,14.4,8.9,29.0,2.9,391,0,73,273,45,440,,,76437.11,0.513756519,0.486243481,0.023556914,0.082359288,0.137385362,0.167595756,0.102859198,0.012048193,0.099442546,0.093868009,0.156626506,0.124258227,,,,,,Sonoma,0.9348659003831418,0.8486590038314177,0.0076628352490421,0.0153256704980842,0.0134099616858237,0.0076628352490421,0.0421455938697318,0.0651340996168582
95497,1305,5.6,35.3,11.3,40.4,12.9,8.9,8.9,7.3,40.6,7.7,11.8,24.9,4.3,1028,58,51,223,696,1028,11.0,0.0,81833.0,0.555555556,0.444444444,0.0,0.0,0.175438596,0.134502924,0.245614035,0.0,0.093567251,0.076023392,0.087719298,0.187134503,,,,,,Sonoma,0.9846743295019156,0.9348659003831418,0.0114942528735632,0.0022988505747126,0.0076628352490421,0.0,0.0283524904214559,0.0153256704980842
95485,2557,11.7,27.9,16.5,33.0,7.7,10.3,7.1,8.1,33.0,17.1,11.0,31.2,3.9,2279,179,926,812,362,2283,27.0,,43375.0,0.48716727,0.51283273,0.026491328,0.092052601,0.139794168,0.12378502,0.105044152,0.035829998,0.087478559,0.134743663,0.131471952,0.123308557,,,,,,Lake,0.9491591709034024,0.8240125146656238,0.0086038326163472,0.0496675791943684,0.007039499413375,0.0019554165037152,0.0578803285099726,0.0508408290965975
95486,62,7.5,32.5,14.0,36.3,9.6,11.0,7.9,8.8,36.0,13.8,11.8,28.9,4.3,51,0,35,16,0,51,,0.0,76437.11,0.537735849,0.462264151,0.07245283,0.027169811,0.117735849,0.128301887,0.192075472,0.013207547,0.027169811,0.121132075,0.116981132,0.183773585,,,,,,Sonoma,0.9193548387096774,0.9032258064516128,0.0,0.0,0.0161290322580645,0.0,0.0,0.0806451612903225
95488,280,9.8,29.7,17.0,37.0,8.4,10.3,8.4,9.8,34.9,18.2,12.7,32.0,4.5,145,0,8,56,81,145,,,56920.0,0.666666667,0.333333333,0.0,0.0,0.31372549,0.0,0.352941176,0.0,0.0,0.0,0.0,0.333333333,,,,,,Mendocino,0.925,0.8821428571428571,0.0035714285714285,0.0107142857142857,0.0107142857142857,0.0,0.0178571428571428,0.075
95490,13264,12.1,26.1,18.4,32.7,7.6,10.3,7.1,8.4,31.7,17.4,11.0,31.0,3.9,10174,1179,2938,4039,2018,10386,156.0,33.0,49043.0,0.597765363,0.402234637,0.094972067,0.0,0.290502793,0.0,0.212290503,0.094972067,0.0,0.145251397,0.111731844,0.05027933,,7.0,4.0,46.0,34.0,Mendocino,0.9520506634499396,0.8287846803377563,0.0052020506634499,0.0407117008443908,0.0093486127864897,0.0011308805790108,0.0668727382388419,0.0479493365500603
95492,28532,12.1,21.0,19.4,25.6,6.4,9.5,4.6,5.2,27.6,12.7,8.0,26.9,2.6,22295,2731,4771,8402,6391,23319,218.0,50.0,107153.0,0.500655106,0.499344894,0.048246628,0.091021195,0.147514451,0.086936416,0.126936416,0.019653179,0.056955684,0.144816956,0.109210019,0.168709056,1.0,4.0,3.0,128.0,70.0,Sonoma,0.9528599467264826,0.7399761671106126,0.008341511285574,0.0215547455488574,0.0291602411327632,0.001927660171036,0.1518996214776391,0.0471400532735174
95493,198,9.5,33.8,14.2,39.5,10.1,9.8,9.4,9.7,38.0,16.3,12.9,30.8,4.8,377,118,85,163,11,377,,,63358.0,0.509036247,0.490963753,0.021318028,0.096136107,0.140753647,0.144443306,0.106385159,0.021283865,0.099586622,0.11116805,0.145604865,0.113320351,,,,,,Lake,0.98989898989899,0.9646464646464646,0.0,0.0151515151515151,0.0,0.0,0.0101010101010101,0.0101010101010101
95494,139,13.2,26.8,18.2,34.0,7.5,10.1,7.2,8.7,34.7,17.3,11.7,32.3,3.9,155,5,21,62,67,155,,,76437.11,0.437665782,0.562334218,0.0,0.0,0.114058355,0.029177719,0.294429708,0.0,0.0,0.095490716,0.053050398,0.413793103,,,,,,Mendocino,0.9568345323741008,0.7553956834532374,0.014388489208633,0.0,0.0,0.0,0.1870503597122302,0.0431654676258992
95501,23976,11.7,22.5,20.1,28.1,6.2,10.3,5.6,6.8,28.2,16.3,8.8,27.1,3.2,19375,2010,4303,8083,4979,19796,285.0,50.0,44952.0,0.427689594,0.572310406,0.010582011,0.024691358,0.03968254,0.030864198,0.321869489,0.0,0.058201058,0.047619048,0.10670194,0.35978836,3.0,21.0,13.0,74.0,53.0,Humboldt,0.943651985318652,0.7989656322989657,0.0196029362696029,0.038038038038038,0.0371621621621621,0.0061311311311311,0.043752085418752,0.056348014681348
95503,24152,10.6,26.5,17.9,31.9,7.8,10.2,6.8,7.7,31.3,15.3,10.3,26.9,3.8,20297,2121,4701,8006,5469,21044,278.0,50.0,54873.0,0.51637798,0.48362202,0.025424455,0.070956954,0.167981478,0.132781684,0.119233408,0.028725776,0.044203396,0.170725433,0.131581204,0.108386212,5.0,8.0,3.0,74.0,53.0,Humboldt,0.9470437230871148,0.8323948327260683,0.0103925140775091,0.031674395495197,0.0371811858231202,0.0031881417687976,0.0322126531964226,0.052956276912885
95511,360,11.7,26.1,19.8,31.7,6.5,10.8,6.5,8.6,31.4,20.0,10.5,30.1,3.7,232,12,74,129,17,232,,0.0,57222.0,0.468158016,0.531841984,0.029300785,0.074272293,0.130178654,0.120283382,0.114122902,0.026066533,0.088864931,0.136878176,0.12602033,0.154012013,,,,,,Humboldt,0.9194444444444444,0.8666666666666667,0.0027777777777777,0.0444444444444444,0.0027777777777777,0.0,0.0027777777777777,0.0805555555555555
95514,254,11.7,27.6,18.3,33.9,7.2,10.5,7.6,9.1,33.3,18.9,11.5,29.7,4.1,105,0,44,59,2,105,,,60972.0,0.347328244,0.652671756,0.0,0.0,0.053435115,0.229007634,0.064885496,0.0,0.114503817,0.190839695,0.213740458,0.133587786,,,,,,Humboldt,0.9448818897637796,0.8818897637795275,0.0,0.0472440944881889,0.0039370078740157,0.0039370078740157,0.0078740157480314,0.0551181102362204
95521,20199,11.2,18.1,21.4,23.1,4.7,11.0,4.6,5.8,23.2,14.5,7.0,25.2,2.6,18611,1124,2381,8828,6278,18778,117.0,22.0,39276.0,0.512017406,0.487982594,0.037038911,0.077670394,0.161868137,0.122754643,0.112685321,0.034053534,0.080149775,0.154834792,0.095481455,0.123463037,3.0,10.0,8.0,74.0,53.0,Humboldt,0.937769196494876,0.8275162136739442,0.0191593643249665,0.0232684786375563,0.0236150304470518,0.0018317738501906,0.0423783355611663,0.062230803505124
95519,17432,9.6,24.3,19.6,29.1,6.9,10.2,5.8,6.9,29.5,15.4,9.0,26.9,3.3,15239,1028,3287,6345,4579,15721,170.0,36.0,56487.0,0.642857143,0.357142857,0.25,0.0,0.257142857,0.0,0.135714286,0.0,0.0,0.307142857,0.0,0.05,1.0,4.0,2.0,74.0,53.0,Humboldt,0.9468219366681964,0.8608306562643414,0.0064249655805415,0.0448026617714547,0.012907296925195,0.0010325837540156,0.020823772372648,0.0531780633318035
95524,1787,7.4,26.7,18.0,31.5,8.2,9.6,6.3,6.6,33.3,12.3,9.6,25.6,3.4,1471,68,185,519,699,1489,11.0,,63214.0,0.500854376,0.499145624,0.012578318,0.041057528,0.275678755,0.084678185,0.086861591,0.017752041,0.045234479,0.257831783,0.087621037,0.090706284,,,,,,Humboldt,0.9585898153329604,0.8931169557918299,0.004476776720761,0.0235030777839955,0.025741466144376,0.0027979854504756,0.0089535534415221,0.0414101846670397
95525,1733,8.6,24.5,19.5,29.2,7.1,10.0,5.7,6.6,29.8,14.5,9.0,26.7,3.2,1266,77,294,515,380,1281,15.0,,49375.0,0.478417266,0.521582734,0.004796163,0.025179856,0.113908873,0.153477218,0.181055156,0.017985612,0.070143885,0.087529976,0.142086331,0.20383693,,,,,,Humboldt,0.953260242354299,0.8568955568378535,0.0034622042700519,0.066935949221004,0.0086555106751298,0.0023081361800346,0.015002885170225,0.0467397576457011
95526,378,9.6,26.9,19.4,32.4,7.3,10.2,6.7,8.0,32.9,17.0,10.7,28.5,3.6,186,12,69,86,19,186,12.0,,33571.0,0.546038544,0.453961456,0.021413276,0.030692363,0.225553176,0.089221984,0.179157744,0.002855103,0.041399001,0.107780157,0.107066381,0.194860814,,2.0,2.0,74.0,53.0,Humboldt,0.955026455026455,0.8571428571428571,0.0026455026455026,0.082010582010582,0.0079365079365079,0.0,0.0052910052910052,0.0449735449735449
95527,627,8.8,29.3,17.3,35.4,8.8,9.5,7.6,8.2,36.5,15.7,11.5,29.2,4.0,473,37,219,97,120,473,,,42333.0,0.556122449,0.443877551,0.0,0.010204082,0.071428571,0.158163265,0.316326531,0.040816327,0.0,0.056122449,0.06122449,0.285714286,,,,,,Trinity,0.9457735247208932,0.8915470494417863,0.0015948963317384,0.0430622009569378,0.0063795853269537,0.0,0.0031897926634768,0.0542264752791068
95528,1139,10.0,26.8,18.8,32.1,7.5,10.1,6.6,7.8,32.4,15.9,10.4,28.1,3.6,1071,110,382,472,107,1109,,,61528.0,0.517034068,0.482965932,0.0,0.024048096,0.086172345,0.156312625,0.250501002,0.028056112,0.0,0.01002004,0.166332665,0.278557114,,,,,,Humboldt,0.968393327480246,0.8920105355575065,0.0017559262510974,0.0377524143985952,0.0079016681299385,0.0043898156277436,0.0245829675153643,0.0316066725197541
95531,24528,16.0,24.4,18.8,31.6,6.6,10.4,6.6,8.0,31.7,19.1,10.6,32.7,3.7,18490,3870,5932,6221,2467,19005,278.0,50.0,44894.0,0.48434238,0.51565762,0.027835769,0.088378566,0.134307585,0.128740431,0.105080028,0.039665971,0.09881698,0.117606124,0.126652749,0.132915797,1.0,13.0,7.0,17.0,11.0,Del Norte,0.9560909980430528,0.7508153946510111,0.0395466405740378,0.0631523157208088,0.0384458577951728,0.0012230919765166,0.0629076973255055,0.0439090019569471
95536,2849,9.7,28.0,17.6,33.0,8.4,10.0,6.9,7.8,33.1,14.5,10.4,27.0,3.8,2241,158,599,978,506,2311,27.0,,51045.0,0.541938745,0.458061255,0.033786915,0.08063361,0.18035135,0.138349412,0.108817458,0.024897839,0.081728946,0.117622277,0.124278552,0.109533639,,1.0,1.0,74.0,53.0,Humboldt,0.9631449631449632,0.9034749034749034,0.0031590031590031,0.0207090207090207,0.0101790101790101,0.0007020007020007,0.0249210249210249,0.0368550368550368
95537,276,11.1,21.4,21.0,27.6,5.8,9.9,5.4,6.4,28.3,16.2,8.8,26.0,3.0,251,83,111,0,57,251,,,76437.11,0.510520869,0.489479131,0.030010348,0.09451535,0.088996206,0.125560538,0.171438427,0.023801311,0.07864781,0.107278372,0.122111073,0.157640566,,,,,,Humboldt,0.9311594202898552,0.7608695652173914,0.0217391304347826,0.0471014492753623,0.0760869565217391,0.0036231884057971,0.0217391304347826,0.0688405797101449
95540,13657,12.4,27.1,17.7,32.6,7.8,10.5,7.3,8.4,31.7,16.2,10.8,27.8,4.0,10822,1300,3077,4459,1986,11124,191.0,40.0,46219.0,0.557768924,0.442231076,0.0,0.0,0.330677291,0.0,0.227091633,0.0,0.0,0.0,0.0,0.442231076,,11.0,8.0,74.0,53.0,Humboldt,0.953430475214176,0.8227282712162262,0.0056381342901076,0.0344878084498791,0.0088599253130262,0.0007322252324815,0.0809841107124551,0.0465695247858241
95542,2533,11.3,26.5,19.2,32.1,7.1,10.5,6.8,8.5,31.9,18.4,10.4,28.6,3.8,1674,233,355,719,367,1674,30.0,,30505.0,0.475486052,0.524513948,0.025922795,0.086996337,0.138348831,0.117075232,0.107142857,0.030149338,0.094604114,0.122428853,0.139475909,0.137855734,2.0,3.0,2.0,74.0,53.0,Humboldt,0.96249506514015,0.8985392814844059,0.0078957757599684,0.0288195815238847,0.0110540860639557,0.0,0.0161863403079352,0.0375049348598499
95543,765,9.5,31.2,16.1,37.0,8.9,10.3,7.9,9.0,37.4,16.4,12.1,32.2,4.2,598,127,180,240,51,630,,,37321.0,0.478888295,0.521111705,0.020844468,0.03313736,0.144307857,0.140566542,0.140032068,0.00908605,0.04222341,0.10261892,0.16141101,0.205772314,,,,,,Del Norte,0.9555555555555556,0.8666666666666667,0.0091503267973856,0.0392156862745098,0.0013071895424836,0.0013071895424836,0.0379084967320261,0.0444444444444444
95545,153,9.2,27.1,18.8,32.6,7.3,10.3,6.5,8.1,33.7,17.4,10.3,28.5,3.6,118,10,85,14,9,118,,,76437.11,0.495035461,0.504964539,0.017021277,0.107801418,0.14893617,0.068085106,0.153191489,0.0,0.026950355,0.055319149,0.167375887,0.255319149,,,,,,Humboldt,0.9477124183006536,0.915032679738562,0.0065359477124183,0.0065359477124183,0.0130718954248366,0.0065359477124183,0.0,0.0522875816993464
95546,3494,12.9,26.6,17.5,33.8,6.2,13.5,8.4,10.4,27.0,27.6,15.0,36.0,5.5,2435,265,834,992,344,2488,32.0,,34323.0,0.661016949,0.338983051,0.0,0.0,0.262711864,0.13559322,0.262711864,0.0,0.0,0.169491525,0.101694915,0.06779661,,2.0,2.0,74.0,53.0,Humboldt,0.946193474527762,0.1319404693760732,0.0014310246136233,0.8045220377790498,0.0014310246136233,0.001717229536348,0.005151688609044,0.0538065254722381
95547,1222,9.3,28.1,18.1,33.3,7.9,10.2,7.1,8.1,33.3,16.1,10.7,27.9,3.9,890,36,236,464,154,903,,,58500.0,0.430755915,0.569244085,0.049047894,0.120023081,0.112521639,0.082515868,0.066647432,0.044720138,0.083669937,0.197922677,0.118869013,0.12406232,,,,,,Humboldt,0.9541734860883796,0.8944353518821604,0.0032733224222585,0.0270049099836333,0.0049099836333878,0.0,0.0245499181669394,0.0458265139116202
95548,1373,14.0,30.1,16.7,37.6,7.8,11.7,9.4,11.0,33.9,23.2,14.6,36.8,5.4,1008,174,326,368,140,1027,18.0,,38977.0,0.453433678,0.546566322,0.017873942,0.080903104,0.031044214,0.189087488,0.134524929,0.033866416,0.030103481,0.156161806,0.159924741,0.166509878,,1.0,1.0,17.0,11.0,Del Norte,0.9133284777858705,0.5528040786598689,0.0087399854333576,0.325564457392571,0.0036416605972323,0.0,0.0225782957028404,0.0866715222141296
95549,805,7.3,24.7,19.5,29.8,7.4,9.5,5.6,6.1,32.8,12.6,8.8,26.0,3.0,745,61,180,259,245,753,,,72500.0,0.478816946,0.521183054,0.018385292,0.067945643,0.150279776,0.107114309,0.135091926,0.027977618,0.079936051,0.120703437,0.121502798,0.171063149,,,,,,Humboldt,0.9590062111801242,0.8944099378881988,0.0074534161490683,0.0161490683229813,0.0111801242236024,0.0,0.0298136645962732,0.0409937888198757
95550,128,8.7,21.8,20.3,27.1,5.9,10.4,5.1,6.1,27.4,14.8,8.5,26.4,2.9,94,30,15,41,8,94,,0.0,100435.0,0.538213132,0.461786868,0.015069968,0.079655544,0.159311087,0.15285253,0.131324004,0.019375673,0.083961249,0.111948332,0.139935414,0.1065662,,,,,,Humboldt,0.953125,0.78125,0.0,0.1171875,0.0390625,0.0,0.015625,0.046875
95551,1739,11.5,26.2,18.2,31.7,6.7,11.0,6.7,8.4,30.7,18.3,10.8,30.0,3.8,1100,62,276,414,348,1159,15.0,,58000.0,0.829787234,0.170212766,0.0,0.0,0.329787234,0.404255319,0.095744681,0.0,0.0,0.031914894,0.063829787,0.074468085,,,,,,Humboldt,0.9580218516388728,0.7740080506037953,0.0069005175388154,0.1017826336975273,0.0069005175388154,0.0040253018976423,0.0644048303622771,0.041978148361127
95552,697,11.5,34.7,15.0,41.8,8.8,11.1,10.8,12.7,39.3,22.1,16.0,35.1,5.8,621,41,275,233,72,621,,,24318.0,0.492231638,0.507768362,0.030367232,0.088276836,0.140536723,0.141949153,0.091101695,0.031779661,0.072740113,0.124293785,0.123587571,0.155367232,,,,,,Trinity,0.951219512195122,0.8823529411764706,0.0014347202295552,0.0430416068866571,0.0028694404591104,0.0,0.0215208034433285,0.048780487804878
95553,1062,11.2,28.1,18.1,33.5,7.7,10.4,7.1,8.8,33.6,17.5,11.0,28.6,3.9,681,68,263,264,86,681,,,76437.11,0.518666667,0.481333333,0.037333333,0.034666667,0.105333333,0.129333333,0.212,0.06,0.04,0.068,0.141333333,0.172,,1.0,1.0,74.0,53.0,Humboldt,0.9576271186440678,0.8870056497175142,0.0037664783427495,0.0207156308851224,0.007532956685499,0.0009416195856873,0.0376647834274952,0.0423728813559322
95554,533,11.2,28.4,17.9,34.2,7.5,10.8,7.6,9.2,33.4,18.7,11.6,29.4,4.2,452,96,228,126,2,452,,,51875.0,0.737940026,0.262059974,0.046936115,0.065189048,0.254237288,0.224250326,0.147327249,0.0,0.0,0.132985658,0.074315515,0.054758801,,,,,,Humboldt,0.9324577861163228,0.8555347091932458,0.0,0.0506566604127579,0.0168855534709193,0.0018761726078799,0.0075046904315197,0.0675422138836773
95555,410,8.5,28.2,17.1,34.4,8.3,9.9,7.8,7.8,34.4,14.2,11.2,28.1,4.1,350,72,93,156,29,363,,,35938.0,0.537401575,0.462598425,0.066929134,0.0,0.133858268,0.100393701,0.236220472,0.0,0.043307087,0.062992126,0.057086614,0.299212598,,,,,,Humboldt,0.946341463414634,0.8219512195121951,0.0,0.1024390243902439,0.0,0.0073170731707317,0.0146341463414634,0.0536585365853658
95556,605,10.3,26.7,18.3,33.2,7.6,10.6,7.6,8.2,31.3,17.9,11.7,29.3,4.3,398,39,177,95,87,403,,,42561.0,0.437070938,0.562929062,0.04576659,0.034324943,0.135011442,0.112128146,0.109839817,0.018306636,0.100686499,0.157894737,0.146453089,0.139588101,,1.0,1.0,74.0,53.0,Humboldt,0.8760330578512396,0.5652892561983471,0.0,0.2892561983471074,0.0132231404958677,0.0,0.0082644628099173,0.1239669421487603
95558,425,9.1,27.4,19.1,33.2,7.8,9.7,6.9,7.9,33.4,16.0,10.4,27.6,3.7,339,20,97,124,98,351,,0.0,54167.0,0.52173913,0.47826087,0.090301003,0.098662207,0.127090301,0.085284281,0.120401338,0.010033445,0.135451505,0.128762542,0.068561873,0.135451505,,,,,,Humboldt,0.9576470588235294,0.9129411764705884,0.0094117647058823,0.0094117647058823,0.0117647058823529,0.0,0.0141176470588235,0.0423529411764705
95559,182,10.5,28.4,18.3,33.3,7.2,11.4,7.2,9.5,33.0,19.3,11.3,29.3,4.1,70,14,14,21,21,70,,,2500.0,0.487980769,0.512019231,0.009615385,0.048076923,0.069711538,0.168269231,0.192307692,0.021634615,0.105769231,0.069711538,0.149038462,0.165865385,,,,,,Humboldt,0.9010989010989012,0.8681318681318682,0.0,0.0274725274725274,0.0054945054945054,0.0,0.0,0.0989010989010989
95560,1648,10.8,24.2,20.1,29.4,6.8,10.2,5.7,7.2,30.4,16.5,9.1,27.1,3.2,1379,330,188,612,249,1425,19.0,,81640.0,0.3,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.4,,5.0,5.0,74.0,53.0,Humboldt,0.9478155339805824,0.8695388349514563,0.0218446601941747,0.029126213592233,0.0072815533980582,0.0018203883495145,0.0182038834951456,0.0521844660194174
95562,3450,10.8,24.8,19.8,29.5,7.2,10.3,5.9,7.2,30.2,16.2,9.2,26.9,3.3,2428,248,791,1174,215,2459,37.0,13.0,41875.0,0.60619195,0.39380805,0.029102167,0.052012384,0.178328173,0.173993808,0.172755418,0.0,0.06501548,0.142414861,0.074303406,0.112074303,,1.0,1.0,74.0,53.0,Humboldt,0.9504347826086956,0.8605797101449275,0.0040579710144927,0.036231884057971,0.0078260869565217,0.0008695652173913,0.0408695652173913,0.0495652173913043
95563,652,9.1,27.6,18.1,33.5,8.3,9.8,7.1,7.8,34.6,15.6,11.2,29.1,3.9,590,26,129,248,187,590,,,35521.0,0.473978242,0.526021758,0.033813584,0.098500441,0.112025875,0.152308145,0.077330197,0.047044987,0.106733314,0.152602176,0.122022934,0.097618348,,,,,,Trinity,0.946319018404908,0.8128834355828221,0.0,0.1211656441717791,0.0,0.0,0.0122699386503067,0.053680981595092
95564,462,12.4,18.3,22.9,23.4,4.8,10.3,4.2,5.8,24.7,16.1,7.0,26.0,2.4,337,89,95,90,63,368,,,42206.0,0.422556391,0.577443609,0.0,0.037593985,0.039097744,0.091729323,0.254135338,0.0,0.07518797,0.070676692,0.2,0.231578947,2.0,,,,,Humboldt,0.9069264069264068,0.7965367965367965,0.0043290043290043,0.0238095238095238,0.0021645021645021,0.0,0.08008658008658,0.093073593073593
95565,1071,11.9,19.3,22.9,24.3,5.0,10.2,4.3,5.8,25.9,17.4,7.4,27.3,2.5,604,27,201,321,55,622,,,42955.0,0.467866324,0.532133676,0.01285347,0.025706941,0.151670951,0.174807198,0.102827763,0.005141388,0.089974293,0.203084833,0.131105398,0.102827763,,2.0,2.0,74.0,53.0,Humboldt,0.9589169000933708,0.8104575163398693,0.0056022408963585,0.042016806722689,0.0028011204481792,0.0084033613445378,0.0896358543417367,0.0410830999066293
95567,1930,12.4,28.3,16.2,34.6,8.5,10.0,7.6,8.0,34.6,15.2,11.9,31.8,4.1,1479,178,522,491,288,1490,22.0,,57266.0,0.549868766,0.450131234,0.064304462,0.097112861,0.131233596,0.144356955,0.112860892,0.014435696,0.031496063,0.199475066,0.118110236,0.086614173,,3.0,3.0,17.0,11.0,Del Norte,0.9647668393782384,0.6455958549222798,0.0020725388601036,0.1129533678756476,0.0082901554404145,0.0005181347150259,0.1953367875647668,0.0352331606217616
95568,136,12.9,34.4,14.4,41.1,8.7,11.5,10.9,12.8,38.3,23.2,17.7,38.0,6.2,257,29,65,111,52,257,0.0,0.0,45104.0,0.517758047,0.482241953,0.026082131,0.054938957,0.107103219,0.153163152,0.176470588,0.012208657,0.086015538,0.114317425,0.085460599,0.184239734,,,,,,Siskiyou,0.9264705882352942,0.5514705882352942,0.0073529411764705,0.3455882352941176,0.0147058823529411,0.0,0.0073529411764705,0.0735294117647058
95569,361,13.4,24.0,20.9,31.0,6.9,9.3,6.1,7.1,31.9,16.9,9.6,28.8,3.4,371,89,97,143,42,371,,0.0,47583.0,0.649635036,0.350364964,0.0,0.003649635,0.262773723,0.175182482,0.208029197,0.01459854,0.04379562,0.02189781,0.142335766,0.127737226,,,,,,Humboldt,0.9584487534626038,0.8088642659279779,0.0692520775623268,0.0193905817174515,0.0110803324099723,0.002770083102493,0.0470914127423822,0.0415512465373961
95570,2579,8.3,28.6,16.9,34.2,8.2,10.0,7.4,7.9,33.7,14.1,11.2,28.0,3.9,1926,45,329,518,1034,1970,20.0,,50278.0,0.592991914,0.407008086,0.0,0.0,0.210242588,0.250673854,0.132075472,0.0,0.0,0.0,0.202156334,0.204851752,,,,,,Humboldt,0.9600620395502132,0.8720434276851493,0.0050407134548274,0.0620395502132609,0.0116324156649864,0.0007754943776657,0.0085304381543233,0.0399379604497867
95571,271,11.5,27.3,18.7,32.6,7.2,10.8,6.9,8.9,32.1,19.3,10.8,29.4,3.9,238,0,112,70,56,277,,0.0,32344.0,0.488451668,0.511548332,0.03849444,0.05774166,0.117194183,0.113344739,0.161676647,0.015397776,0.064585115,0.112061591,0.148845167,0.170658683,,,,,,Humboldt,0.9446494464944648,0.8856088560885609,0.0,0.044280442804428,0.003690036900369,0.0,0.011070110701107,0.055350553505535
95573,1744,9.6,29.5,16.7,35.5,8.6,10.3,8.0,8.7,34.3,16.2,11.8,28.5,4.3,1192,45,353,503,291,1192,27.0,,66731.0,0.417763158,0.582236842,0.0,0.042763158,0.118421053,0.256578947,0.0,0.0,0.174342105,0.125,0.243421053,0.039473684,1.0,2.0,2.0,74.0,53.0,Humboldt,0.9340596330275228,0.805045871559633,0.003440366972477,0.0969036697247706,0.0080275229357798,0.003440366972477,0.0172018348623853,0.065940366972477
95585,508,11.4,24.5,19.8,30.9,6.8,10.4,6.4,8.0,30.0,18.0,10.3,30.7,3.6,372,58,78,178,58,378,,0.0,21719.0,0.505739796,0.494260204,0.016581633,0.129464286,0.124362245,0.089285714,0.146045918,0.036989796,0.056760204,0.169642857,0.088647959,0.142219388,,,,,,Mendocino,0.9232283464566928,0.8484251968503937,0.0019685039370078,0.0177165354330708,0.0177165354330708,0.0019685039370078,0.0354330708661417,0.076771653543307
